state,county,cofips,race,sex,renters,variance
MI,MECOSTA,26107,white,male,3295.98977547496,15978.0776458687
MI,MENOMINEE,26109,asian,female,0,680.403944030313
MI,MENOMINEE,26109,asian,male,0,395.810970026252
MI,MENOMINEE,26109,black,female,0,39.1873836263698
MI,MENOMINEE,26109,black,male,0,189.66693675163
MI,MENOMINEE,26109,hisp,female,17.2413793103448,195.409078053884
MI,MENOMINEE,26109,hisp,male,23.448275862069,360.264302587726
MI,MENOMINEE,26109,other,female,158.768614514609,689.837414986839
MI,MENOMINEE,26109,other,male,142.075871819039,553.806476866789
MI,MENOMINEE,26109,white,female,1711.48603988604,8675.71411859129
MI,MENOMINEE,26109,white,male,1566.48433048433,7293.68999841444
MI,MIDLAND,26111,asian,female,266.637889688249,8476.12627929955
MI,MIDLAND,26111,asian,male,253.652278177458,7681.32763297041
MI,MIDLAND,26111,black,female,182.379166666667,2066.57110363738
MI,MIDLAND,26111,black,male,178.208333333333,1974.67625552314
MI,MIDLAND,26111,hisp,female,191.334332833583,2544.35725104374
MI,MIDLAND,26111,hisp,male,238.290854572714,3930.67201691872
MI,MIDLAND,26111,other,female,96.5603112840467,649.738511235384
MI,MIDLAND,26111,other,male,110.093385214008,838.981071355796
MI,MIDLAND,26111,white,female,6105.07864340133,22067.168673227
MI,MIDLAND,26111,white,male,5454.93966576554,17891.558550405
MI,MISSAUKEE,26113,asian,female,0,858.964778702804
MI,MISSAUKEE,26113,asian,male,0,397.185313672177
MI,MISSAUKEE,26113,black,female,0,200.255851082265
MI,MISSAUKEE,26113,black,male,0,314.665065745412
MI,MISSAUKEE,26113,hisp,female,40.81,39.7451053458711
MI,MISSAUKEE,26113,hisp,male,63.07,88.8507375616259
MI,MISSAUKEE,26113,other,female,28.5833333333333,302.051231765482
MI,MISSAUKEE,26113,other,male,22.9444444444444,194.923459140715
MI,MISSAUKEE,26113,white,female,760.271122950137,2223.90112807034
MI,MISSAUKEE,26113,white,male,712.972613002581,1959.24376591529
MI,MONROE,26115,asian,female,40,39.9200679422491
MI,MONROE,26115,asian,male,20,19.9800169855623
MI,MONROE,26115,black,female,410,401.602138182545
MI,MONROE,26115,black,male,396,388.165859019833
MI,MONROE,26115,hisp,female,242,239.074286856172
MI,MONROE,26115,hisp,male,325,319.723235250037
MI,MONROE,26115,other,female,240,237.122445920967
MI,MONROE,26115,other,male,219,216.60398661138
MI,MONROE,26115,white,female,9383,4984.70410151371
MI,MONROE,26115,white,male,8742,4924.11700054953
MI,MONTCALM,26117,asian,female,0.36,10.7254110853853
MI,MONTCALM,26117,asian,male,3.28,889.277354791738
MI,MONTCALM,26117,black,female,6.47457627118644,1077.70334708891
MI,MONTCALM,26117,black,male,9.66101694915254,2399.42749570229
MI,MONTCALM,26117,hisp,female,196.020348837209,1479.42374058493
MI,MONTCALM,26117,hisp,male,291.876453488372,3228.86784346103
MI,MONTCALM,26117,other,female,220.244385733157,4856.37329267365
MI,MONTCALM,26117,other,male,101.750330250991,1050.61279015379
MI,MONTCALM,26117,white,female,4355.34148531952,27063.2121822387
MI,MONTCALM,26117,white,male,4087.27654576857,23914.1368396237
MI,MONTMORENCY,26119,asian,female,0,114.057325896339
MI,MONTMORENCY,26119,asian,male,0,125.748201800714
MI,MONTMORENCY,26119,black,female,0,129.364094555364
MI,MONTMORENCY,26119,black,male,0,377.087485616469
MI,MONTMORENCY,26119,hisp,female,16.5695364238411,121.129903445618
MI,MONTMORENCY,26119,hisp,male,37.3112582781457,608.633271913022
MI,MONTMORENCY,26119,other,female,19.0179640718563,695.953395100691
MI,MONTMORENCY,26119,other,male,12.4550898203593,298.706931460479
MI,MONTMORENCY,26119,white,female,476.127480457005,2480.36406264051
MI,MONTMORENCY,26119,white,male,435.367408298256,2076.0776315722
MI,MUSKEGON,26121,asian,female,70,69.8216495595836
MI,MUSKEGON,26121,asian,male,23,22.9807454320448
MI,MUSKEGON,26121,black,female,4616,3840.45017107083
MI,MUSKEGON,26121,black,male,2819,2529.75340321759
MI,MUSKEGON,26121,hisp,female,940,907.838683846546
MI,MUSKEGON,26121,hisp,male,1096,1052.27808109485
MI,MUSKEGON,26121,other,female,464,456.163645628594
MI,MUSKEGON,26121,other,male,562,550.50389459125
MI,MUSKEGON,26121,white,female,9513,6219.07960253331
MI,MUSKEGON,26121,white,male,7371,5393.43426512339
MI,NEWAYGO,26123,asian,female,38.3157894736842,2496.7253027225
MI,NEWAYGO,26123,asian,male,23.9473684210526,981.427711957694
MI,NEWAYGO,26123,black,female,44.4878048780488,529.558097673039
MI,NEWAYGO,26123,black,male,21.0731707317073,120.984640354325
MI,NEWAYGO,26123,hisp,female,227.990135635019,1539.58401548071
MI,NEWAYGO,26123,hisp,male,189.019728729963,1066.80867699265
MI,NEWAYGO,26123,other,female,75.5121951219512,274.162661493733
MI,NEWAYGO,26123,other,male,75.5121951219512,274.162661493733
MI,NEWAYGO,26123,white,female,2380.79777070064,10759.5271476854
MI,NEWAYGO,26123,white,male,2152.52707006369,8870.45173412522
MI,OAKLAND,26125,asian,female,9477,8946.13843462916
MI,OAKLAND,26125,asian,male,11484,10707.1278611465
MI,OAKLAND,26125,black,female,40803,31116.0750710255
MI,OAKLAND,26125,black,male,26589,22908.3798949497
MI,OAKLAND,26125,hisp,female,5700,5505.75858703845
MI,OAKLAND,26125,hisp,male,6374,6132.60465498716
MI,OAKLAND,26125,other,female,4583,4483.67380007379
MI,OAKLAND,26125,other,male,3618,3559.50957586119
MI,OAKLAND,26125,white,female,70976,48262.4700603792
MI,OAKLAND,26125,white,male,63885,45511.1126461147
MI,OCEANA,26127,asian,female,0,707.678833101274
MI,OCEANA,26127,asian,male,0,276.437044180185
MI,OCEANA,26127,black,female,7.78536585365854,382.749913614079
MI,OCEANA,26127,black,male,3.68780487804878,85.9464508620982
MI,OCEANA,26127,hisp,female,477.188655980271,919.567597397647
MI,OCEANA,26127,hisp,male,395.622688039457,669.593427206909
MI,OCEANA,26127,other,female,37.7560975609756,154.533413411478
MI,OCEANA,26127,other,male,37.7560975609756,154.533413411478
MI,OCEANA,26127,white,female,1327.28609341826,4704.49802597925
MI,OCEANA,26127,white,male,1200.02600849257,3869.00281387181
MI,OGEMAW,26129,asian,female,19.9393939393939,2851.74725257927
MI,OGEMAW,26129,asian,male,8.48484848484848,517.420945212249
MI,OGEMAW,26129,black,female,3.85714285714286,23.272349303552
MI,OGEMAW,26129,black,male,7.97142857142857,97.2123407124682
MI,OGEMAW,26129,hisp,female,37.25,114.236678611894
MI,OGEMAW,26129,hisp,male,66.75,353.60654729802
MI,OGEMAW,26129,other,female,18.8106796116505,189.835507102208
MI,OGEMAW,26129,other,male,27.9902912621359,418.267629007149
MI,OGEMAW,26129,white,female,1248.38262910798,4035.33869133471
MI,OGEMAW,26129,white,male,1208.08333333333,3785.99755153787
MI,ONTONAGON,26131,asian,female,0,135.666738425578
MI,ONTONAGON,26131,asian,male,0,528.841612179653
MI,ONTONAGON,26131,black,female,0,171.063365903836
MI,ONTONAGON,26131,black,male,0,901.603366137474
MI,ONTONAGON,26131,hisp,female,5.27490039840637,214.174290939664
MI,ONTONAGON,26131,hisp,male,2.50199203187251,48.2058260457372
MI,ONTONAGON,26131,other,female,9.23497267759563,350.031769877286
MI,ONTONAGON,26131,other,male,6.01092896174863,148.321249231291
MI,ONTONAGON,26131,white,female,304.73353960396,905.006593348432
MI,ONTONAGON,26131,white,male,300.111386138614,877.860505857896
MI,OSCEOLA,26133,asian,female,0,3.59198455298824
MI,OSCEOLA,26133,asian,male,0,298.179063386332
MI,OSCEOLA,26133,black,female,23.3084745762712,433.592451743513
MI,OSCEOLA,26133,black,male,34.7796610169492,964.349821363761
MI,OSCEOLA,26133,hisp,female,11.1104651162791,87.1803945285702
MI,OSCEOLA,26133,hisp,male,16.5436046511628,193.127714326439
MI,OSCEOLA,26133,other,female,58.7318361955086,597.757515378453
MI,OSCEOLA,26133,other,male,27.1334214002642,128.584070778743
MI,OSCEOLA,26133,white,female,1683.52158894646,4346.78226802847
MI,OSCEOLA,26133,white,male,1579.90328151986,3840.09675507338
MI,OSCODA,26135,asian,female,0,114.057325896339
MI,OSCODA,26135,asian,male,0,125.748201800714
MI,OSCODA,26135,black,female,0,129.364094555364
MI,OSCODA,26135,black,male,0,377.087485616469
MI,OSCODA,26135,hisp,female,24.8543046357616,147.206452584999
MI,OSCODA,26135,hisp,male,55.9668874172186,733.897407444083
MI,OSCODA,26135,other,female,29.7155688622755,605.041992624885
MI,OSCODA,26135,other,male,19.4610778443114,260.010947282707
MI,OSCODA,26135,white,female,402.13469633193,1713.00733987335
MI,OSCODA,26135,white,male,367.708959711365,1433.84628452452
MI,OTSEGO,26137,asian,female,10.5555555555556,553.09744635567
MI,OTSEGO,26137,asian,male,11.0833333333333,609.497457755274
MI,OTSEGO,26137,black,female,0,204.912725775697
MI,OTSEGO,26137,black,male,0,597.306577216487
MI,OTSEGO,26137,hisp,female,30.3774834437086,876.733775390912
MI,OTSEGO,26137,hisp,male,68.4039735099338,4426.85003786596
MI,OTSEGO,26137,other,female,52.2994011976048,1385.03095547387
MI,OTSEGO,26137,other,male,34.251497005988,595.61005514519
MI,OTSEGO,26137,white,female,1429.18671076368,11360.3987306297
MI,OTSEGO,26137,white,male,1306.83764281419,9518.50889935371
MI,OTTAWA,26139,asian,female,664,650.646215800173
MI,OTTAWA,26139,asian,male,935,911.070709209577
MI,OTTAWA,26139,black,female,515,507.822804256362
MI,OTTAWA,26139,black,male,628,617.612306415261
MI,OTTAWA,26139,hisp,female,3110,2852.03831260721
MI,OTTAWA,26139,hisp,male,3527,3207.38653181745
MI,OTTAWA,26139,other,female,508,502.012092596236
MI,OTTAWA,26139,other,male,450,444.580317604951
MI,OTTAWA,26139,white,female,17732,10407.4843573867
MI,OTTAWA,26139,white,male,15065,9699.72007793436
MI,PRESQUE ISLE,26141,asian,female,2.77777777777778,116.002591761749
MI,PRESQUE ISLE,26141,asian,male,2.91666666666667,127.872602787698
MI,PRESQUE ISLE,26141,black,female,5.85714285714286,161.404553305979
MI,PRESQUE ISLE,26141,black,male,10,469.472777971876
MI,PRESQUE ISLE,26141,hisp,female,0,219.200702354402
MI,PRESQUE ISLE,26141,hisp,male,0,1111.47837114841
MI,PRESQUE ISLE,26141,other,female,21.3952095808383,999.349736045608
MI,PRESQUE ISLE,26141,other,male,14.0119760479042,428.891200833561
MI,PRESQUE ISLE,26141,white,female,541.273301262778,2755.06799338488
MI,PRESQUE ISLE,26141,white,male,494.936259771497,2306.40786190319
MI,ROSCOMMON,26143,asian,female,56.969696969697,19962.0530060771
MI,ROSCOMMON,26143,asian,male,24.2424242424242,3623.11717090539
MI,ROSCOMMON,26143,black,female,0,67.8757474109645
MI,ROSCOMMON,26143,black,male,0,289.904858941942
MI,ROSCOMMON,26143,hisp,female,20.2033898305085,205.136848402595
MI,ROSCOMMON,26143,hisp,male,36.2033898305085,654.82149022191
MI,ROSCOMMON,26143,other,female,24.2718446601942,502.982234144359
MI,ROSCOMMON,26143,other,male,36.1165048543689,1110.25279401812
MI,ROSCOMMON,26143,white,female,1707.32276995305,10690.1675960991
MI,ROSCOMMON,26143,white,male,1652.20833333333,10024.1892172245
MI,SAGINAW,26145,asian,female,466,459.777408447476
MI,SAGINAW,26145,asian,male,447,441.274485643876
MI,SAGINAW,26145,black,female,6213,5106.88019370738
MI,SAGINAW,26145,black,male,4366,3819.78084703995
MI,SAGINAW,26145,hisp,female,1641,1563.8356639349
MI,SAGINAW,26145,hisp,male,1308,1258.97529944409
MI,SAGINAW,26145,other,female,498,490.893460943321
MI,SAGINAW,26145,other,male,232,230.457676657688
MI,SAGINAW,26145,white,female,10932,7507.48787896155
MI,SAGINAW,26145,white,male,8795,6578.48257779816
MI,ST. CLAIR,26147,asian,female,130,129.373493975904
MI,ST. CLAIR,26147,asian,male,115,114.509731232623
MI,ST. CLAIR,26147,black,female,960,925.835032437442
MI,ST. CLAIR,26147,black,male,705,686.574606116775
MI,ST. CLAIR,26147,hisp,female,488,479.171677479147
MI,ST. CLAIR,26147,hisp,male,400,394.068582020389
MI,ST. CLAIR,26147,other,female,423,416.366858202039
MI,ST. CLAIR,26147,other,male,444,436.691899907322
MI,ST. CLAIR,26147,white,female,12266,6688.43721964782
MI,ST. CLAIR,26147,white,male,11044,6522.40830398517
MI,ST. JOSEPH,26149,asian,female,14.8085106382979,162.691992243464
MI,ST. JOSEPH,26149,asian,male,74.0425531914894,3884.55648331611
MI,ST. JOSEPH,26149,black,female,302.383285302594,7108.3019181727
MI,ST. JOSEPH,26149,black,male,254.688760806916,5081.0975992968
MI,ST. JOSEPH,26149,hisp,female,452.538235294118,1979.62081690367
MI,ST. JOSEPH,26149,hisp,male,518.241176470588,2540.63647009132
MI,ST. JOSEPH,26149,other,female,154.611374407583,401.297729653296
MI,ST. JOSEPH,26149,other,male,163.796208530806,442.945146165032
MI,ST. JOSEPH,26149,white,female,4809.7943795536,13857.0564562019
MI,ST. JOSEPH,26149,white,male,4147.63721521915,10647.1079224665
MI,SANILAC,26151,asian,female,30.6521739130435,3036.32147339591
MI,SANILAC,26151,asian,male,22.8260869565217,1685.69118154498
MI,SANILAC,26151,black,female,2.23157894736842,643.077440782432
MI,SANILAC,26151,black,male,2.46315789473684,783.466235566606
MI,SANILAC,26151,hisp,female,178.306878306878,868.959028565506
MI,SANILAC,26151,hisp,male,211.111111111111,1197.55661658
MI,SANILAC,26151,other,female,64.1443298969072,143.851905098425
MI,SANILAC,26151,other,male,73.0824742268041,181.380651080785
MI,SANILAC,26151,white,female,2647.125,5704.40380602116
MI,SANILAC,26151,white,male,2466.86108732877,5012.51306965456
MI,SCHOOLCRAFT,26153,asian,female,0,340.201972015157
MI,SCHOOLCRAFT,26153,asian,male,0,197.905485013126
MI,SCHOOLCRAFT,26153,black,female,0,19.5936918131849
MI,SCHOOLCRAFT,26153,black,male,0,94.8334683758149
MI,SCHOOLCRAFT,26153,hisp,female,0,109.853072504203
MI,SCHOOLCRAFT,26153,hisp,male,0,203.184242903774
MI,SCHOOLCRAFT,26153,other,female,75.7940622054666,605.219721692059
MI,SCHOOLCRAFT,26153,other,male,67.8251649387371,484.965014654972
MI,SCHOOLCRAFT,26153,white,female,457.177777777778,2780.28828238957
MI,SCHOOLCRAFT,26153,white,male,418.444444444445,2330.97621824109
MI,SHIAWASSEE,26155,asian,female,16.2242990654206,5983.69068736769
MI,SHIAWASSEE,26155,asian,male,3.4392523364486,269.086861090022
MI,SHIAWASSEE,26155,black,female,47.8446601941748,675.067192241264
MI,SHIAWASSEE,26155,black,male,72.3106796116505,1535.30066698596
MI,SHIAWASSEE,26155,hisp,female,235.055028462998,859.963719672854
MI,SHIAWASSEE,26155,hisp,male,255.049335863378,1001.90699408353
MI,SHIAWASSEE,26155,other,female,173.682619647355,710.908595153825
MI,SHIAWASSEE,26155,other,male,175.224181360202,722.785110540154
MI,SHIAWASSEE,26155,white,female,5431.19137842403,20516.6301421781
MI,SHIAWASSEE,26155,white,male,4417.7176323713,13945.7690286562
MI,TUSCOLA,26157,asian,female,6.1304347826087,4725.47276557524
MI,TUSCOLA,26157,asian,male,4.56521739130435,2620.58490648917
MI,TUSCOLA,26157,black,female,78.1052631578947,420.937167024572
MI,TUSCOLA,26157,black,male,86.2105263157895,506.242472864518
MI,TUSCOLA,26157,hisp,female,87.3703703703704,580.351852854015
MI,TUSCOLA,26157,hisp,male,103.444444444444,808.603057189305
MI,TUSCOLA,26157,other,female,22.0103092783505,651.870535011054
MI,TUSCOLA,26157,other,male,25.0773195876289,845.566198228207
MI,TUSCOLA,26157,white,female,2976.1875,12985.3923783754
MI,TUSCOLA,26157,white,male,2773.51508989726,11351.0920130806
MI,VAN BUREN,26159,asian,female,42.0923076923077,4824.15685189617
MI,VAN BUREN,26159,asian,male,58.7076923076923,9375.83163831976
MI,VAN BUREN,26159,black,female,383.73203410475,2568.63000673948
MI,VAN BUREN,26159,black,male,344.643118148599,2091.30387757231
MI,VAN BUREN,26159,hisp,female,742.494437577256,1632.55333228711
MI,VAN BUREN,26159,hisp,male,572.851668726823,1079.03698238043
MI,VAN BUREN,26159,other,female,309.130434782609,761.664723382656
MI,VAN BUREN,26159,other,male,226.95652173913,449.89540431119
MI,VAN BUREN,26159,white,female,4602.16404800198,18366.9234028299
MI,VAN BUREN,26159,white,male,4208.01459854015,15581.070769599
MI,WASHTENAW,26161,asian,female,6169,5631.19227784141
MI,WASHTENAW,26161,asian,male,6976,6283.99851808013
MI,WASHTENAW,26161,black,female,9655,8143.53333848446
MI,WASHTENAW,26161,black,male,8076,7143.80970866579
MI,WASHTENAW,26161,hisp,female,2810,2730.13471842772
MI,WASHTENAW,26161,hisp,male,2871,2787.41550530769
MI,WASHTENAW,26161,other,female,2466,2397.20775585739
MI,WASHTENAW,26161,other,male,1485,1463.39255823097
MI,WASHTENAW,26161,white,female,30462,21128.3432062971
MI,WASHTENAW,26161,white,male,32173,21840.5682482261
MI,WAYNE,26163,asian,female,5682,5533.09183498918
MI,WAYNE,26163,asian,male,6668,6477.09333708801
MI,WAYNE,26163,black,female,145093,85532.9042463689
MI,WAYNE,26163,black,male,106047,73451.3467268256
MI,WAYNE,26163,hisp,female,11952,10923.1114977916
MI,WAYNE,26163,hisp,male,11204,10325.2127978702
MI,WAYNE,26163,other,female,6015,5923.63415291012
MI,WAYNE,26163,other,male,4925,4856.33872988052
MI,WAYNE,26163,white,female,74481,53397.0219501708
MI,WAYNE,26163,white,male,72766,53698.840621706
MI,WEXFORD,26165,asian,female,11.9318181818182,1840.28727454246
MI,WEXFORD,26165,asian,male,8.11363636363636,851.361893599671
MI,WEXFORD,26165,black,female,31.4262295081967,532.692413178144
MI,WEXFORD,26165,black,male,39.3934426229508,832.607187491036
MI,WEXFORD,26165,hisp,female,56.21,578.437292446532
MI,WEXFORD,26165,hisp,male,86.87,1370.02682080205
MI,WEXFORD,26165,other,female,25.3166666666667,674.30010594544
MI,WEXFORD,26165,other,male,20.3222222222222,434.722943563712
MI,WEXFORD,26165,white,female,2514.68026304836,10053.4897443999
MI,WEXFORD,26165,white,male,2358.23524515109,8879.1803674194
MN,AITKIN,27001,asian,female,2.1025641025641,358.990320798094
MN,AITKIN,27001,asian,male,1.74358974358974,246.887848249273
MN,AITKIN,27001,black,female,0,550.022634676324
MN,AITKIN,27001,black,male,0,9.67865735738221
MN,AITKIN,27001,hisp,female,0,374.064558723833
MN,AITKIN,27001,hisp,male,0,5.93716455039378
MN,AITKIN,27001,other,female,128.872990353698,853.767890093397
MN,AITKIN,27001,other,male,108.212218649518,603.941641080537
MN,AITKIN,27001,white,female,982.680662602094,3431.29822356981
MN,AITKIN,27001,white,male,831.760727021742,2475.65893011354
MN,ANOKA,27003,asian,female,1060,1031.04833370308
MN,ANOKA,27003,asian,male,489,482.329572155556
MN,ANOKA,27003,black,female,3716,3347.25167083007
MN,ANOKA,27003,black,male,2234,2091.95607396436
MN,ANOKA,27003,hisp,female,1621,1559.24186077156
MN,ANOKA,27003,hisp,male,2159,2051.00179354395
MN,ANOKA,27003,other,female,600,590.538280852082
MN,ANOKA,27003,other,male,981,954.112187459445
MN,ANOKA,27003,white,female,16841,10308.1300599171
MN,ANOKA,27003,white,male,14288,9561.35578822153
MN,BECKER,27005,asian,female,43.2,1938.72360015374
MN,BECKER,27005,asian,male,6.24,41.3040988180224
MN,BECKER,27005,black,female,27.9024390243902,1028.87983965218
MN,BECKER,27005,black,male,22.1951219512195,653.900560901788
MN,BECKER,27005,hisp,female,126.941176470588,829.618289465018
MN,BECKER,27005,hisp,male,110.96256684492,640.107449846267
MN,BECKER,27005,other,female,367.556891025641,1340.60028704771
MN,BECKER,27005,other,male,336.989583333333,1131.09343760096
MN,BECKER,27005,white,female,1875.06767988601,6857.49378509999
MN,BECKER,27005,white,male,1882.57907860366,6910.44713383504
MN,BELTRAMI,27007,asian,female,176.4,1220.53356959764
MN,BELTRAMI,27007,asian,male,25.48,39.7078297854322
MN,BELTRAMI,27007,black,female,16.0975609756098,321.392531489569
MN,BELTRAMI,27007,black,male,12.8048780487805,204.318696705218
MN,BELTRAMI,27007,hisp,female,110.117647058824,1204.61997264655
MN,BELTRAMI,27007,hisp,male,96.2566844919786,925.110426382304
MN,BELTRAMI,27007,other,female,1544.91826923077,10185.7094585402
MN,BELTRAMI,27007,other,male,1416.4375,8636.18627537854
MN,BELTRAMI,27007,white,female,2824.20565186417,13116.7817241499
MN,BELTRAMI,27007,white,male,2835.51923533602,13217.3225318315
MN,BENTON,27009,asian,female,77.444776119403,322.029198364699
MN,BENTON,27009,asian,male,109.994029850746,623.661144162734
MN,BENTON,27009,black,female,417.197122302158,3878.50778424777
MN,BENTON,27009,black,male,436.94964028777,4242.0809245043
MN,BENTON,27009,hisp,female,105.62101910828,593.887287628202
MN,BENTON,27009,hisp,male,99.9458598726115,533.474310989776
MN,BENTON,27009,other,female,73.9439252336449,262.129186540604
MN,BENTON,27009,other,male,73.0841121495327,256.433942106293
MN,BENTON,27009,white,female,3437.56603773585,5740.65436670083
MN,BENTON,27009,white,male,3565.09090909091,6112.70200486895
MN,BIG STONE,27011,asian,female,0,834.493398989292
MN,BIG STONE,27011,asian,male,0,28.7358764239059
MN,BIG STONE,27011,black,female,0,59.6362256069638
MN,BIG STONE,27011,black,male,0,89.2642969020174
MN,BIG STONE,27011,hisp,female,6.75954198473283,10.4695230065594
MN,BIG STONE,27011,hisp,male,10.0458015267176,22.9934379143706
MN,BIG STONE,27011,other,female,0.614973262032086,91.1034349222394
MN,BIG STONE,27011,other,male,0.660427807486631,105.068479332672
MN,BIG STONE,27011,white,female,368.679602535013,980.46492393549
MN,BIG STONE,27011,white,male,297.141538220797,638.95496101438
MN,BLUE EARTH,27013,asian,female,421.775147928994,3638.76936613043
MN,BLUE EARTH,27013,asian,male,94.508875739645,239.97664167922
MN,BLUE EARTH,27013,black,female,392.853333333333,1670.8642622874
MN,BLUE EARTH,27013,black,male,382.693333333333,1591.14424353226
MN,BLUE EARTH,27013,hisp,female,163.492462311558,1701.73464172624
MN,BLUE EARTH,27013,hisp,male,214.032663316583,2894.02063644046
MN,BLUE EARTH,27013,other,female,144.899696048632,588.076914243907
MN,BLUE EARTH,27013,other,male,672.851063829787,10921.9427351413
MN,BLUE EARTH,27013,white,female,7383.89612465042,17378.9873249886
MN,BLUE EARTH,27013,white,male,6783.2233320016,15027.1388613885
MN,BROWN,27015,asian,female,9.23560209424084,1100.16231359412
MN,BROWN,27015,asian,male,6.47120418848168,540.188663297379
MN,BROWN,27015,black,female,3.48623853211009,33.5941510323395
MN,BROWN,27015,black,male,10.045871559633,278.081871211167
MN,BROWN,27015,hisp,female,105.869872701556,724.332217379587
MN,BROWN,27015,hisp,male,144.271570014144,1333.99713659076
MN,BROWN,27015,other,female,41.0529010238908,299.214380008965
MN,BROWN,27015,other,male,17.401023890785,55.4518469258666
MN,BROWN,27015,white,female,1645.67495219885,8608.48950735558
MN,BROWN,27015,white,male,1390.08345517939,6192.27134733974
MN,CARLTON,27017,asian,female,20.2517482517483,512.596837717848
MN,CARLTON,27017,asian,male,24.3024475524476,498.734461894826
MN,CARLTON,27017,black,female,29.75,1115.91672473624
MN,CARLTON,27017,black,male,3.94642857142857,125.89598161889
MN,CARLTON,27017,hisp,female,31.75,964.524587015869
MN,CARLTON,27017,hisp,male,4,56.097374587412
MN,CARLTON,27017,other,female,350.166267694441,1930.27799274646
MN,CARLTON,27017,other,male,266.492725694539,1293.82596136595
MN,CARLTON,27017,white,female,1963.37984678857,9661.8631377251
MN,CARLTON,27017,white,male,1660.71847874925,6986.25306467602
MN,CARVER,27019,asian,female,129,7126.67027819823
MN,CARVER,27019,asian,male,79,2703.38917169852
MN,CARVER,27019,black,female,162.071895424837,1003.39533296042
MN,CARVER,27019,black,male,162.967320261438,1013.70698655395
MN,CARVER,27019,hisp,female,428.361643835616,1132.99387251851
MN,CARVER,27019,hisp,male,501.986301369863,1473.43349891187
MN,CARVER,27019,other,female,32,334.994895426438
MN,CARVER,27019,other,male,151,6897.66661193184
MN,CARVER,27019,white,female,5835.06606437041,9330.04422154654
MN,CARVER,27019,white,male,4560.58610954263,6596.01328524679
MN,CASS,27021,asian,female,10.5128205128205,464.516479599233
MN,CASS,27021,asian,male,8.71794871794872,319.823082705232
MN,CASS,27021,black,female,40.25,415.882717365024
MN,CASS,27021,black,male,5.33928571428571,9.2202426577144
MN,CASS,27021,hisp,female,37.5227272727273,340.38055456503
MN,CASS,27021,hisp,male,4.72727272727273,6.62326370610423
MN,CASS,27021,other,female,654.34807073955,943.83527359738
MN,CASS,27021,other,male,549.443729903537,716.517829885686
MN,CASS,27021,white,female,1424.59622684919,4937.46526695129
MN,CASS,27021,white,male,1205.80697112619,3573.86866307116
MN,CHIPPEWA,27023,asian,female,61.5706806282723,815.540875412417
MN,CHIPPEWA,27023,asian,male,43.1413612565445,403.096417822104
MN,CHIPPEWA,27023,black,female,1.74311926605505,16.4493844582128
MN,CHIPPEWA,27023,black,male,5.02293577981651,136.37065107579
MN,CHIPPEWA,27023,hisp,female,137.630834512023,574.194993046602
MN,CHIPPEWA,27023,hisp,male,187.553041018388,1047.52831122801
MN,CHIPPEWA,27023,other,female,34.8327645051195,133.615351189095
MN,CHIPPEWA,27023,other,male,14.7645051194539,25.2252477594131
MN,CHIPPEWA,27023,white,female,938.449330783939,5936.68683770983
MN,CHIPPEWA,27023,white,male,792.697784276234,4252.1207333895
MN,CHISAGO,27025,asian,female,0,6019.23091956373
MN,CHISAGO,27025,asian,male,0,0
MN,CHISAGO,27025,black,female,0,560.256516348724
MN,CHISAGO,27025,black,male,0,402.717467564466
MN,CHISAGO,27025,hisp,female,77.1796875,792.731517257411
MN,CHISAGO,27025,hisp,male,114.7578125,1736.45604973449
MN,CHISAGO,27025,other,female,69.6756097560976,961.254296968503
MN,CHISAGO,27025,other,male,55.4560975609756,610.404188281495
MN,CHISAGO,27025,white,female,2428.0668207024,17448.2674872009
MN,CHISAGO,27025,white,male,2060.49057301294,12645.7457504961
MN,CLAY,27027,asian,female,22.0529801324503,87.3119855704278
MN,CLAY,27027,asian,male,72.5298013245033,863.078227343115
MN,CLAY,27027,black,female,121.824074074074,568.199313561911
MN,CLAY,27027,black,male,352.907407407407,4402.51738954408
MN,CLAY,27027,hisp,female,378.096234309623,4272.68243925293
MN,CLAY,27027,hisp,male,321.50069735007,3112.18505045935
MN,CLAY,27027,other,female,336.441176470588,2132.20122810723
MN,CLAY,27027,other,male,287.602941176471,1583.27646244511
MN,CLAY,27027,white,female,5116.83686100711,37532.376584648
MN,CLAY,27027,white,male,4061.77305723237,24023.0087367171
MN,CLEARWATER,27029,asian,female,14.4,422.95061863418
MN,CLEARWATER,27029,asian,male,2.08,8.91943488261438
MN,CLEARWATER,27029,black,female,0,103.421803905194
MN,CLEARWATER,27029,black,male,0,65.4399327395984
MN,CLEARWATER,27029,hisp,female,7.64705882352941,168.353224149711
MN,CLEARWATER,27029,hisp,male,6.68449197860963,128.660529985306
MN,CLEARWATER,27029,other,female,153.3125,453.168414135565
MN,CLEARWATER,27029,other,male,140.5625,381.659086376337
MN,CLEARWATER,27029,white,female,451.360721918784,868.793203768208
MN,CLEARWATER,27029,white,male,453.168843505106,875.646233073023
MN,COOK,27031,asian,female,11.4545454545455,79.5200483043474
MN,COOK,27031,asian,male,20.7613636363636,257.210320425449
MN,COOK,27031,black,female,3.09677419354839,583.370819268641
MN,COOK,27031,black,male,1.91935483870968,224.108834355635
MN,COOK,27031,hisp,female,0,56.8205201111905
MN,COOK,27031,hisp,male,0,120.645039027924
MN,COOK,27031,other,female,133.113752122241,4153.70865704909
MN,COOK,27031,other,male,96.169779286927,2171.12207964807
